URL,Date,Section,Author,Title,Subtitle
https://www.nytimes.com/2024/04/08/technology/google-memegen-gaza-war.html?searchResultPosition=838,"April 8, 2024",TECHNOLOGY,By Nico Grant,Google to Tone Down Message Board After Employees Feud Over War in Gaza,The company is making changes to a popular message board called Memegen that some employees say sounds a lot like censorship.
https://www.nytimes.com/2024/04/08/opinion/israel-palestine-two-state-solution.html?searchResultPosition=839,"April 8, 2024",OPINION,,Seeking Answers on Israel and Palestine,Responses to an essay that rejected a two-state solution. Also: The U.S. and Israel; the eclipse; end-of-life planning; the church of Trump; the peace sign.
https://www.nytimes.com/2024/04/08/world/middleeast/yair-lapid-blinken-washington.html?searchResultPosition=840,"April 8, 2024",MIDDLE EAST,By Michael Crowley,Israeli Opposition Leader Calls for Close Ties With U.S. in Visit,"In the wake of President Biden’s recent warning to Israel to stop the killing of civilians in Gaza, Yair Lapid said the two countries “need to maintain this friendship.”"
https://www.nytimes.com/live/2024/04/08/world/israel-hamas-war-gaza-news/under-us-pressure-israel-said-more-aid-would-go-to-gaza-is-that-happening?searchResultPosition=841,"April 8, 2024",MIDDLE EAST,By Matthew Mpoke Bigg,"Under U.S. pressure, Israel said more aid would go to Gaza. Is that happening?",
https://www.nytimes.com/live/2024/04/08/world/israel-hamas-war-gaza-news/the-un-security-council-agrees-to-take-up-a-palestinian-bid-for-full-membership?searchResultPosition=842,"April 8, 2024",MIDDLE EAST,By Farnaz Fassihi,The U.N. Security Council agrees to take up a Palestinian bid for full membership.,
https://www.nytimes.com/2024/04/08/world/middleeast/nicaragua-un-case-germany-israel.html?searchResultPosition=843,"April 8, 2024",MIDDLE EAST,By Frances Robles,"For Nicaragua, International Case Against Germany Is Déjà Vu",Nicaragua’s accusation against Germany in the International Court of Justice comes 40 years after the country filed a claim against the United States in the same court.
https://www.nytimes.com/2024/04/08/world/asia/eclipse-vatican-transgender-gaza-asia.html?searchResultPosition=844,"April 8, 2024",ASIA PACIFIC,By Amelia Nierenberg,Tuesday Briefing: A Total Solar Eclipse,"Also, the Vatican said gender changes amount to an affront."
https://www.nytimes.com/live/2024/04/08/world/israel-hamas-war-gaza-news/cease-fire-negotiations-continued-to-sputter-on-monday?searchResultPosition=845,"April 8, 2024",MIDDLE EAST,By Patrick Kingsley and Abu Bakr Bashir,Cease-fire talks continue to sputter despite a new U.S. proposal.,
https://www.nytimes.com/2024/04/08/briefing/total-solar-eclipse-biden-student-debt.html?searchResultPosition=846,"April 8, 2024",BRIEFING,By Matthew Cullen,The Eclipse Brought Darkness and Fascination,"Also, Donald Trump said abortion limits should be decided by states. Here’s the latest at the end of Monday."
https://www.nytimes.com/2024/04/08/world/middleeast/israel-gaza-war.html?searchResultPosition=847,"April 8, 2024",MIDDLE EAST,By Patrick Kingsley,"Active Fighting Subsides in Gaza, but the War Is Not Over, Officials Say","Israeli troops have left southern Gaza, and some Palestinians returned to the area, where there was a sense of horror at the scope of destruction."
https://www.nytimes.com/2024/04/09/pageoneplus/corrections-april-9-2024.html?searchResultPosition=848,"April 9, 2024",CORRECTIONS,,"Corrections: April 9, 2024","Corrections that appeared in print on Tuesday, April 9, 2024."
https://www.nytimes.com/2024/04/09/briefing/solar-eclipse-vatican-transgender-surrogacy.html?searchResultPosition=849,"April 9, 2024",BRIEFING,By Daniel E. Slotnik,Tuesday Briefing,Eclipse day in North America.
https://www.nytimes.com/2024/04/09/arts/television/seth-meyers-trump-fund-raiser.html?searchResultPosition=850,"April 9, 2024",TELEVISION,By Trish Bendix,Seth Meyers Slams Trump’s $50 Million Fund-Raiser,"Meyers said the dinner menu at a Palm Beach campaign event for Donald Trump “had so many foreign words, I’m surprised he didn’t have it deported.”"
https://www.nytimes.com/2024/04/09/world/middleeast/gaza-war-israel-cease-fire-rafah.html?searchResultPosition=851,"April 9, 2024",MIDDLE EAST,By Victoria Kim,Gazans Still Face Extreme Hardship as the Pace of Fighting Slows,"Though Israel recently withdrew troops from southern Gaza, cease-fire negotiations continue and Prime Minister Benjamin Netanyahu repeated his vow to invade Rafah."
https://www.nytimes.com/2024/04/09/world/middleeast/germany-nicaragua-israel-gaza-icj-genocide.html?searchResultPosition=852,"April 9, 2024",MIDDLE EAST,"By Marlise Simons, Christopher F. Schuetze and Erika Solomon","At U.N. Court, Germany Fights Allegations of Aiding Genocide",Nicaragua has accused Germany over its provision of military and financial aid to Israel. Germany said the case had “no basis in fact or law.”
https://www.nytimes.com/2024/04/09/us/politics/jared-kushner-affinity-partners.html?searchResultPosition=853,"April 9, 2024",POLITICS,"By Eric Lipton, Jonathan Swan and Maggie Haberman","As Kushner’s Investment Firm Steps Out, the Potential Conflicts Are Growing","Jared Kushner’s Affinity Partners has invested more than $1.2 billion, much of it in firms abroad, drawing new scrutiny as his father-in-law, Donald Trump, again seeks the presidency."
https://www.nytimes.com/2024/04/09/podcasts/trump-abortion-deepnudes-schools.html?searchResultPosition=854,"April 9, 2024",PODCASTS,"By Tracy Mumford, Ben Protess, Natasha Singer, Ian Stewart, Jessica Metzger and James Shield","Trump’s Calculus on Abortion, and Iran’s Secret Smuggling Network","Plus, the fight against “deepnudes.”"
https://www.nytimes.com/2024/04/09/world/middleeast/iran-west-bank-weapons-smuggling.html?searchResultPosition=855,"April 9, 2024",MIDDLE EAST,"By Farnaz Fassihi, Ronen Bergman and Eric Schmitt","Iran Smuggles Arms to West Bank, Officials Say, to Foment Unrest With Israel","The covert operation, described by U.S., Iranian and Israeli officials, is heightening concerns that Iran is seeking to turn the West Bank into a flashpoint in its shadow war with Israel."
https://www.nytimes.com/2024/04/09/briefing/solar-eclipse-photos-us.html?searchResultPosition=856,"April 9, 2024",BRIEFING,By Elizabeth Dias,"Looking Up, Together",We cover the solar eclipse that captivated the U.S.
https://www.nytimes.com/2024/04/09/world/middleeast/turkey-israel-war-trade-restrictions.html?searchResultPosition=857,"April 9, 2024",MIDDLE EAST,By Cassandra Vinograd,Turkey Restricts Exports to Israel in Protest of War in Gaza,"Turkey announced limits on dozens of products, including cement and jet fuel, prompting Israel to threaten retaliatory trade measures."
https://www.nytimes.com/2024/04/09/world/europe/champions-league-soccer-security-threats.html?searchResultPosition=858,"April 9, 2024",EUROPE,"By Aurelien Breeden, Rachel Chaundler and Tariq Panja",Security Increased for Champions League Games After ISIS Threats,"Online messages urged violent attacks on four matches, prompting the police in England, France and Spain to step up precautions."
https://www.nytimes.com/live/2024/04/09/world/israel-gaza-war-news-hamas/in-germany-discomfort-with-israels-conduct-of-the-war-in-gaza-is-growing?searchResultPosition=859,"April 9, 2024",MIDDLE EAST,By Erika Solomon,"In Germany, discomfort with Israel’s conduct of the war in Gaza is growing.",
https://www.nytimes.com/live/2024/04/09/world/israel-gaza-war-news-hamas/al-shifa-gaza-bodies?searchResultPosition=860,"April 9, 2024",MIDDLE EAST,By Liam Stack,Workers comb devastated Al-Shifa Hospital for bodies.,"With the fighting around the Gaza City medical center at a lull, the goal is now to provide proper burials for the dead."
https://www.nytimes.com/live/2024/04/09/world/israel-gaza-war-news-hamas/israel-and-the-un-cant-agree-on-how-much-aid-reached-gaza-this-week?searchResultPosition=861,"April 9, 2024",MIDDLE EAST,By Matthew Mpoke Bigg and Adam Sella,Israel and the U.N. can’t agree on how much aid reached Gaza this week.,
https://www.nytimes.com/2024/04/09/opinion/trump-abortion.html?searchResultPosition=862,"April 9, 2024",OPINION,,Trump’s New Stance on Abortion,Readers discuss his statement that abortion policy should be left to the states. Also: J Street; student “brands”; GPS satellites; alternatives to social media.
https://www.nytimes.com/2024/04/09/business/oil-price-rise.html?searchResultPosition=863,"April 9, 2024",BUSINESS,By Stanley Reed,Why Oil Prices Have Been Rising Recently,"The increase this year, prompted by geopolitical worries and supply constraints, has sent gasoline prices higher and could hamper efforts to tame inflation."
https://www.nytimes.com/2024/04/09/world/middleeast/austin-genocide-gaza-israel.html?searchResultPosition=864,"April 9, 2024",MIDDLE EAST,By John Ismay,Austin Pushes Back on Claims of Israel Carrying Out Genocide in Gaza,Defense Secretary Lloyd J. Austin III made the comments during a hearing that was disrupted several times by protests of U.S. support for Israel’s assault on Hamas.
https://www.nytimes.com/live/2024/04/09/world/israel-gaza-war-news-hamas/a-us-congressman-says-hes-ready-to-hold-up-an-f-15-jet-sale-to-israel?searchResultPosition=865,"April 9, 2024",MIDDLE EAST,By Edward Wong,A U.S. congressman says he’s ready to hold up an F-15 jet sale to Israel.,
https://www.nytimes.com/live/2024/04/09/world/israel-gaza-war-news-hamas/blinken-says-israel-must-keep-aid-flowing-at-higher-rate?searchResultPosition=866,"April 9, 2024",MIDDLE EAST,By Michael Crowley,Blinken says Israel must keep up the increased flow of aid to Gaza.,
https://www.nytimes.com/2024/04/09/world/europe/david-cameron-trump-ukraine-israel.html?searchResultPosition=867,"April 9, 2024",EUROPE,By Mark Landler,"Cameron, on U.S. Trip, Takes a Risk and Meets With Trump","David Cameron, the British foreign secretary, said he spoke with Donald Trump, the former, and possibly future, president, about Ukraine and the Israel-Gaza conflict."
https://www.nytimes.com/2024/04/09/world/asia/south-korea-elections-climate-asia.html?searchResultPosition=868,"April 9, 2024",ASIA PACIFIC,By Amelia Nierenberg,Wednesday Briefing: A Divided South Korea Votes,"Also, a landmark climate ruling in Europe."
https://www.nytimes.com/2024/04/09/opinion/netanyahu-israel.html?searchResultPosition=869,"April 9, 2024",OPINION,By Bret Stephens,Netanyahu Must Go,"Being pro-Israel doesn’t entail slavish support for any leader of the country, particularly its most failed one."
https://www.nytimes.com/2024/04/09/briefing/abortion-ban-arizona-epa-pollution-rule.html?searchResultPosition=870,"April 9, 2024",BRIEFING,By Matthew Cullen,Arizona Reinstated a 160-Year-Old Abortion Ban,"Also, Iran is smuggling weapons into the West Bank. Here’s the latest at the end of Tuesday."
https://www.nytimes.com/2024/04/09/world/europe/germany-israel-genocide-icj.html?searchResultPosition=871,"April 9, 2024",EUROPE,"By Marlise Simons, Erika Solomon and Christopher F. Schuetze",Germany Rebuffs Claim Its Arms Sales to Israel Abet Genocide in Gaza,"Germany argued against the accusation brought by Nicaragua at the International Court of Justice, but Germans are questioning their country’s unwavering support for Israel."
https://www.nytimes.com/2024/04/10/opinion/israel-hamas-gaza.html?searchResultPosition=872,"April 10, 2024",OPINION,By Thomas L. Friedman,"Israel: Cease-Fire, Get Hostages, Leave Gaza, Rethink Everything",Israel is at a strategic point in its war in Gaza and there is every indication that Benjamin Netanyahu is going to choose the wrong path.
https://www.nytimes.com/2024/04/10/briefing/climate-europe-iran-west-bank.html?searchResultPosition=873,"April 10, 2024",BRIEFING,By Daniel E. Slotnik,Wednesday Briefing,A landmark climate ruling in Europe.
https://www.nytimes.com/2024/04/10/world/middleeast/eid-gaza-israel-war-ramadan.html?searchResultPosition=874,"April 10, 2024",MIDDLE EAST,By Raja Abdulrahim and Ameera Harouda,Gazans Find Little to Celebrate as Eid al-Fitr Begins at the End of Ramadan,"The holiday used to be a joyful time in Gaza. But with Israel’s military offensive and famine threatening the enclave, Palestinians there feel far from any sense of festivity."
https://www.nytimes.com/2024/04/10/world/middleeast/iran-israel-khamenei-threat-strike.html?searchResultPosition=875,"April 10, 2024",MIDDLE EAST,By Cassandra Vinograd,Iran and Israel Exchange New Threats After Strike on Iranian Commanders,The leadership of Iran has repeatedly vowed to avenge the deadly April 1 strike on an Iranian Embassy building in Damascus.
https://www.nytimes.com/2024/04/10/opinion/us-un-ceasefire-gaza.html?searchResultPosition=876,"April 10, 2024",OPINION,By Spencer Ackerman,Where Is America’s ‘Rules-Based Order’ Now?,The United States’ failure to ensure enforcement of the U.N. cease-fire resolution regarding Israel undermines the international rules-based order.
https://www.nytimes.com/2024/04/10/us/politics/trump-rfk-jr-biden.html?searchResultPosition=877,"April 10, 2024",POLITICS,"By Jonathan Swan, Maggie Haberman, Shane Goldmacher and Rebecca Davis O’Brien",Trump Allies Have a Plan to Hurt Biden’s Chances: Elevate Outsider Candidates,"The more candidates in the race, the better for Donald J. Trump, supporters say. And in a tight presidential contest, a small share of voters could change the result."
https://www.nytimes.com/live/2024/04/09/opinion/thepoint/eid-gaza-ramadan?searchResultPosition=878,"April 10, 2024",OPINION,By Meher Ahmad,"For Muslims, It’s Hard to Celebrate This Eid",The war in Gaza looms.
https://www.nytimes.com/2024/04/10/world/middleeast/world-central-kitchen-gaza.html?searchResultPosition=879,"April 10, 2024",MIDDLE EAST,By Liam Stack and Bilal Shbair,He Wanted to Serve His Community in Gaza. He Paid With His Life.,The killing of foreign aid workers from World Central Kitchen brought international outrage. The death of their Palestinian driver drew less attention.
https://www.nytimes.com/2024/04/10/briefing/abortion-democrats-republicans-arizona.html?searchResultPosition=880,"April 10, 2024",BRIEFING,By David Leonhardt,Abortion Politics in 2024,Four key points to help you make sense of the current debate.
https://www.nytimes.com/2024/04/10/world/middleeast/biden-netanyahu-gaza-mistake-israel.html?searchResultPosition=881,"April 10, 2024",MIDDLE EAST,By Cassandra Vinograd,Biden Says Netanyahu Is Making ‘a Mistake’ in Gaza,"In an interview recorded last week, the president said again that an Israeli strike on aid workers in Gaza was an outrage."
https://www.nytimes.com/2024/04/10/world/middleeast/israel-weapons-suppliers-us-germany-italy.html?searchResultPosition=882,"April 10, 2024",MIDDLE EAST,By Victoria Kim,Which Countries Are the Biggest Suppliers to Israel’s Military?,Some governments that sell weapons to Israel — a list that is topped by the United States and Germany — are facing legal challenges and protests over those exports.
https://www.nytimes.com/2024/04/10/arts/design/adriano-pedrosa-venice-biennale.html?searchResultPosition=883,"April 10, 2024",ART & DESIGN,By Zachary Small,Can Adriano Pedrosa Save the Venice Biennale? No Pressure.,Balancing diplomacy and geopolitics is hardly new for the first Biennale curator from Latin America. He isn’t scared to make a strong statement on contemporary art.
https://www.nytimes.com/live/2024/04/10/world/israel-gaza-war-news-hamas/hamas-haniyeh-israel-strike?searchResultPosition=884,"April 10, 2024",MIDDLE EAST,By Cassandra Vinograd,An Israeli strike kills 3 sons of the political leader of Hamas.,
https://www.nytimes.com/2024/04/10/world/middleeast/aid-pledges-gaza-israel.html?searchResultPosition=885,"April 10, 2024",MIDDLE EAST,"By Matthew Mpoke Bigg, Vivian Yee and Lauren Leatherby",Few Signs of Progress on Aid to Gaza After Israeli Pledges,"Israel promised last week to open a border crossing and a port to aid shipments, but it is not clear when either change will occur. Israel and the U.N. also disagree on how much aid is reaching Gaza."
https://www.nytimes.com/2024/04/10/opinion/boeing-airliner-safety.html?searchResultPosition=886,"April 10, 2024",OPINION,,Fixing the Quality Problems at Boeing,Readers discuss Boeing’s woes. Also: Arizona’s abortion ban; student loans; “nice” countries; “pro-humanity” protesters; caring about fish.
https://www.nytimes.com/live/2024/04/10/world/israel-gaza-war-news-hamas/gazans-observe-an-austere-eid-at-fitr-under-the-shadow-of-war?searchResultPosition=887,"April 10, 2024",MIDDLE EAST,By Remy Tumin,Gazans observe an austere Eid al-Fitr in the shadow of war.,
https://www.nytimes.com/2024/04/10/opinion/war-ai-israel-gaza-ukraine.html?searchResultPosition=888,"April 10, 2024",OPINION,By David Wallace-Wells,What War by A.I. Actually Looks Like,The Israel Defense Forces’ offensive in Gaza is an ominous hint of the military future
https://www.nytimes.com/2024/04/10/world/middleeast/biden-israel-gaza-aid.html?searchResultPosition=889,"April 10, 2024",MIDDLE EAST,By Peter Baker,Biden Says Israel Has Improved Aid Flow to Gaza but Must Do More,"Mr. Biden said he was “blunt and straightforward” with Israel’s leader, Benjamin Netanyahu, but declined to say explicitly whether he would condition future U.S. arms shipments on the response."
https://www.nytimes.com/2024/04/10/world/asia/japan-biden-visit-korea-polls-asia.html?searchResultPosition=890,"April 10, 2024",ASIA PACIFIC,By Amelia Nierenberg,Thursday Briefing: Japan’s Leader Visits Washington,"Also, South Korean exit polls suggest a defeat for the president’s party."
https://www.nytimes.com/2024/04/10/us/politics/trump-jews-biden.html?searchResultPosition=891,"April 10, 2024",POLITICS,By Michael Gold,Trump Again Insults Jews Who Support Biden,"Speaking to reporters in Atlanta on Wednesday, former President Donald J. Trump said that any Jew who “votes for Biden should have their head examined.”"
https://www.nytimes.com/2024/04/10/nyregion/new-york-synagogue-tunnels.html?searchResultPosition=892,"April 10, 2024",NEW YORK,By Katherine Rosman,13 Young Men Charged in Brooklyn Synagogue ‘Tunnel’ Melee,"Some of the defendants are accused of breaking through a wall between an excavated space and the sanctuary, part of the headquarters of the Chabad-Lubavitch movement."
https://www.nytimes.com/2024/04/10/world/middleeast/ismail-haniyeh-hamas-israel-airstrike.html?searchResultPosition=893,"April 10, 2024",MIDDLE EAST,"By Cassandra Vinograd, Aaron Boxerman and Thomas Fuller",Hamas Leader Defiant After Israeli Strike Kills 3 of His Sons,"Israel confirmed the killing of the sons of the Hamas political leader, Ismail Haniyeh, and said all three were Hamas military operatives."
https://www.nytimes.com/2024/04/10/world/middleeast/israel-hostages-hamas-ceasefire.html?searchResultPosition=894,"April 10, 2024",MIDDLE EAST,By Adam Rasgon and Remy Tumin,"Hamas Does Not Have 40 Hostages Who Meet Terms of Potential Swap With Israel, Official Says",The claim raised fears that more hostages may be dead than previously believed.
https://www.nytimes.com/2024/04/10/us/politics/biden-state-dinner-japan.html?searchResultPosition=895,"April 10, 2024",POLITICS,By Katie Rogers,"Biden’s State Dinner for Japan Was Heavy on Symbolism (and Yes, Cherry Blossoms)","The event’s musical guest, Paul Simon, even learned a little Japanese for the occasion."
https://www.nytimes.com/2024/04/11/opinion/israel-hamas-rafah-gaza.html?searchResultPosition=896,"April 11, 2024",OPINION,By Benny Morris,Israel’s Security Depends on Rafah,The potential gains in future security for Israelis and in regional peace make the risk of attacking the city worth it.
https://www.nytimes.com/2024/04/11/pageoneplus/corrections-april-11-2024.html?searchResultPosition=897,"April 11, 2024",CORRECTIONS,,"Corrections: April 11, 2024","Corrections that appeared in print on Thursday, April 11, 2024."
https://www.nytimes.com/2024/04/11/briefing/biden-japan-visit-korea-election.html?searchResultPosition=898,"April 11, 2024",BRIEFING,By Daniel E. Slotnik,Thursday Briefing,Japan’s prime minister visits the White House.
https://www.nytimes.com/2024/04/11/movies/alex-garland-civil-war.html?searchResultPosition=899,"April 11, 2024",MOVIES,By Christopher Kuo,Alex Garland Answers the Question: Why Make a Film About Civil War Today?,"Even before his drama was released, the writer-director faced controversy over his vision of a divided America with Texas and California as allies."
https://www.nytimes.com/2024/04/11/opinion/ramadan-gaza-community.html?searchResultPosition=900,"April 11, 2024",OPINION,By Meher Ahmad and Derek Arthur,"As Ramadan Ends, I Resist the Urge to Insulate",Meher Ahmad on the importance of connecting with both her Muslim community and the wider world.
https://www.nytimes.com/2024/04/11/us/politics/democrats-trump-save-democracy.html?searchResultPosition=901,"April 11, 2024",POLITICS,By Jonathan Weisman,‘Save Democracy’ Democrats Look to Win Primaries on Anti-Trump Sentiment,"In two races in Maryland and Virginia, candidates are turning political fame into campaigns, and a Pennsylvania race is focused on a congressman’s role in Trump’s efforts to overturn his 2020 loss."
https://www.nytimes.com/2024/04/11/world/middleeast/israel-nova-festival-psychedelics.html?searchResultPosition=902,"April 11, 2024",MIDDLE EAST,"By Natan Odenheimer, Aaron Boxerman and Gal Koplewitz",What a Terror Attack in Israel Might Reveal About Psychedelics and Trauma,"Thousands of Israelis were using mind-altering substances when Hamas-led fighters attacked a desert festival on Oct. 7. Now, scientists are studying the ravers to determine the effects of such drugs at a moment of extreme trauma."
https://www.nytimes.com/live/2024/04/11/world/israel-gaza-war-news-hamas/power-cites-credible-assessments-that-famine-has-begun-in-northern-gaza?searchResultPosition=903,"April 11, 2024",MIDDLE EAST,By Liam Stack,The leader of U.S.A.I.D. cites ‘credible’ assessments that famine has begun in northern Gaza.,"Samantha Power, the head of the U.S. Agency for International Development, is the first U.S. official to classify the extreme hunger in parts of Gaza as a famine."
https://www.nytimes.com/2024/04/11/podcasts/an-inflation-surprise-and-new-rules-on-gun-sales.html?searchResultPosition=904,"April 11, 2024",PODCASTS,"By Tracy Mumford, Ben Casselman, Katie Rogers, Ian Stewart, Jessica Metzger and James Shield","An Inflation Surprise, and New Rules on Gun Sales","Plus, state dinner pomp and diplomacy."
https://www.nytimes.com/2024/04/11/briefing/biden-campaign-money.html?searchResultPosition=905,"April 11, 2024",BRIEFING,By Reid J. Epstein,Biden’s Cash Advantage,We explain the benefits — and the limits — of Biden’s fund-raising.
https://www.nytimes.com/2024/04/11/world/middleeast/israel-hamas-attack-haniyeh.html?searchResultPosition=906,"April 11, 2024",MIDDLE EAST,By Cassandra Vinograd,"Israel Announces New Operation Against Hamas, After Killing Top Leader’s Sons","The military said it had carried out an operation in Gaza to kill members of Hamas, a day after attacking a car carrying three sons of Ismail Haniyeh, the group’s political leader."
https://www.nytimes.com/2024/04/11/business/dealbook/the-odds-for-a-summertime-rate-cut-are-dwindling.html?searchResultPosition=907,"April 11, 2024",DEALBOOK,"By Andrew Ross Sorkin, Ravi Mattu, Bernhard Warner, Sarah Kessler, Michael J. de la Merced, Lauren Hirsch and Ephrat Livni",The Odds for a Summertime Rate Cut Are Dwindling,"Hotter-than-expected inflation has upended bets on when the Fed will start lowering interest rates, and could complicate President Biden’s re-election bid."
https://www.nytimes.com/2024/04/11/arts/deborah-feldman-unorthodox-germany.html?searchResultPosition=908,"April 11, 2024",ARTS,By Jason Farago,"A Conversation With Deborah Feldman, an Unorthodox Voice in Germany","Feldman, who wrote in “Unorthodox” about leaving her Hasidic community in New York, has been touching a nerve in Germany, where she is now a citizen."
https://www.nytimes.com/live/2024/04/11/us/biden-trump-election/abortion-inflation-gaza-trial-2024-trump-biden?searchResultPosition=909,"April 11, 2024",POLITICS,By Chris Cameron,"Abortion, inflation, Gaza — 2024’s biggest issues are flaring this week for Trump and Biden.",Many of the key issues driving the campaign — each posing clear vulnerabilities to the two major candidates — have collided.
https://www.nytimes.com/live/2024/04/11/world/israel-gaza-war-news-hamas/israel-iran-attack-us-military?searchResultPosition=910,"April 11, 2024",MIDDLE EAST,By Cassandra Vinograd and Eric Schmitt,Gen. Michael Kurilla is in Israel to help coordinate on military strategy.,U.S. officials have said they are bracing for a response to a strike in Syria this month that killed several senior Iranian commanders.
https://www.nytimes.com/2024/04/11/us/harvard-test-scores-admissions.html?searchResultPosition=911,"April 11, 2024",U.S.,By Anemona Hartocollis and Stephanie Saul,Harvard and Caltech Will Require Test Scores for Admission,The universities are the latest highly selective schools to end their policies that made submitting SAT or ACT scores optional.
https://www.nytimes.com/2024/04/11/business/media/jackson-hinkle-israel-gaza-misinformation.html?searchResultPosition=912,"April 11, 2024",MEDIA,By Steven Lee Myers and Tiffany Hsu,Riding Rage Over Israel to Online Prominence,Jackson Hinkle’s incendiary commentary has generated over two million new followers on X since October — a surge that some researchers say is aided by inauthentic accounts.
https://www.nytimes.com/live/2024/04/11/world/israel-gaza-war-news-hamas/unicef-says-one-of-vehicles-was-hit-by-fire?searchResultPosition=913,"April 11, 2024",MIDDLE EAST,By Liam Stack,UNICEF says one of its vehicles was hit by fire in Gaza.,
https://www.nytimes.com/live/2024/04/09/opinion/thepoint/gaza-famine-usaid?searchResultPosition=914,"April 11, 2024",OPINION,By Nicholas Kristof,Will an Acknowledgment of Famine in Gaza Save Children’s Lives?,The word “famine” can light a fire under international players to act urgently.
https://www.nytimes.com/2024/04/11/world/middleeast/israel-iran-hamas-strikes.html?searchResultPosition=915,"April 11, 2024",MIDDLE EAST,By Cassandra Vinograd and Eric Schmitt,U.S. Sends a Top General to Israel Amid Fears of Iranian Strikes,"The visit of Gen. Michael E. Kurilla, the U.S. military commander in the Middle East, came as diplomats sought to avert a wider war."
https://www.nytimes.com/2024/04/11/world/middleeast/gaza-famine-hunger-crisis.html?searchResultPosition=916,"April 11, 2024",MIDDLE EAST,By Matthew Mpoke Bigg,Here’s What to Know About the Hunger Crisis in Gaza,"“The food production system has been completely obliterated, and the lack of entry of emergency aid within a short time has created a free fall,” a United Nations official said."
https://www.nytimes.com/2024/04/11/world/asia/us-israel-iran-oj-asia.html?searchResultPosition=917,"April 11, 2024",ASIA PACIFIC,By Amelia Nierenberg,Friday Briefing: U.S. General Visits Israel Amid Fears of Iranian Attack,"Also, O.J. Simpson died at 76."
https://www.nytimes.com/2024/04/11/briefing/oj-simpson-died-cholera-vaccine-stockpile.html?searchResultPosition=918,"April 11, 2024",BRIEFING,By Matthew Cullen,O.J. Simpson Died at 76,"Also, the U.S. is preparing for Iran to retaliate soon. Here’s the latest at the end of Thursday."
https://www.nytimes.com/2024/04/12/pageoneplus/corrections-april-12-2024.html?searchResultPosition=919,"April 12, 2024",CORRECTIONS,,"Corrections: April 12, 2024","Corrections that appeared in print on Friday, April 12, 2024."
https://www.nytimes.com/2024/04/12/fashion/weddings/elena-bauer-joshua-fagel-wedding.html?searchResultPosition=920,"April 12, 2024",LOVE,By Jenny Block,‘Catching Feelings’ After a Steamy Encounter on the Dance Floor,"Elena Bauer and Joshua Fagel weren’t looking for anything serious when they first met at a fraternity party at Stanford. A month after meeting, they had a change of heart."
https://www.nytimes.com/2024/04/12/briefing/israel-iran-oj-simpson.html?searchResultPosition=921,"April 12, 2024",BRIEFING,By Daniel E. Slotnik,Friday Briefing,A U.S. general goes to Israel.
https://www.nytimes.com/2024/04/12/us/politics/palestine-israel-democrats.html?searchResultPosition=922,"April 12, 2024",POLITICS,"By Katie Glueck, Katie Benner and Sheera Frenkel",How the War in Gaza Mobilized the American Left,"As the death toll in Gaza climbed, the pro-Palestinian movement grew into a powerful, if disjointed, political force in the United States. Democrats are feeling the pressure."
https://www.nytimes.com/2024/04/12/us/politics/letter-biden-israel-gaza.html?searchResultPosition=923,"April 12, 2024",POLITICS,By Reid J. Epstein,Democratic Coalition Sends Biden a Demand on Military Aid to Israel,"In a letter, a dozen groups and labor unions called on the president to enforce a law that bars military support from going to any nation that restricts the delivery of humanitarian aid."
https://www.nytimes.com/live/2024/04/12/world/israel-gaza-war-news-hamas/the-relief-organization-anera-says-it-is-resuming-operations-in-gaza?searchResultPosition=924,"April 12, 2024",MIDDLE EAST,By Victoria Kim,The relief organization Anera says it is resuming operations in Gaza.,
https://www.nytimes.com/2024/04/12/world/middleeast/us-travel-restrictions-iran-israel.html?searchResultPosition=925,"April 12, 2024",MIDDLE EAST,By Liam Stack and Eric Schmitt,"The U.S. issues new travel guidelines, warning that Iran will avenge the killings of senior commanders.",The State Department has barred its employees from traveling to large parts of Israel. Iran has repeatedly vowed to strike back over the deadly bombing this month of an Iranian Embassy complex in Syria.
https://www.nytimes.com/2024/04/12/podcasts/israel-iran-oj-simpson.html?searchResultPosition=926,"April 12, 2024",PODCASTS,"By Tracy Mumford, Annie Karni, Ian Stewart, Jessica Metzger and James Shield","Israel Braces for Iranian Retaliation, and O.J. Simpson Dies","Plus, A.I. lands on Wall Street."
https://www.nytimes.com/2024/04/12/briefing/the-new-great-power-politics.html?searchResultPosition=927,"April 12, 2024",BRIEFING,By David Leonhardt,The New Great-Power Politics,How an emerging alliance is shaping the world.
https://www.nytimes.com/live/2024/04/12/world/israel-gaza-war-news-hamas/israel-says-it-opened-a-new-aid-corridor-to-northern-gaza?searchResultPosition=928,"April 12, 2024",MIDDLE EAST,By Aaron Boxerman,Israel says it opened a new aid corridor to northern Gaza.,
https://www.nytimes.com/2024/04/12/us/politics/student-loan-forgiveness-biden.html?searchResultPosition=929,"April 12, 2024",POLITICS,By Zach Montague,Biden Wipes Out Another $7.4 Billion in Student Loan Debt,"President Biden is hoping to shore up support with young voters who are disproportionately affected by soaring education costs. So far, he has canceled $153 billion in debt."
https://www.nytimes.com/2024/04/12/opinion/academic-freedom-israel-gaza-nyu.html?searchResultPosition=930,"April 12, 2024",OPINION,,Academic Freedom and the Israel-Gaza War,Responses to an Opinion guest essay by two N.Y.U. professors. Also: Biden-Trump debates; Rosie the Riveter; never enough money.
